SALESORDERID,CREATEDBY,CREATEDAT,CHANGEDBY,CHANGEDAT,FISCVARIANT,FISCALYEARPERIOD,PARTNERID,SALESORG,LIFECYCLESTATUS,BILLINGSTATUS,DELIVERYSTATUS,SALESORDERITEM,PRODUCTID,NOTEID,ITEMATPSTATUS,OPITEMPOS,CURRENCY,GROSSAMOUNT,NETAMOUNT,TAXAMOUNT,QUANTITYUNIT,QUANTITY,DELIVERYDATE
300000100,6,20160619,6,20160623,K4,2016006,100000014,EMEA,C,C,C,10,CB-1161, ,I,,USD,359.1,314.2125,44.8875,EA,9,20160808
300000100,6,20160619,6,20160623,K4,2016006,100000014,EMEA,C,C,C,20,HB-1171, ,I,,USD,629.1,550.4625,78.6375,EA,3,20160808
300000100,6,20160619,6,20160623,K4,2016006,100000014,EMEA,C,C,C,30,CB-1163, ,I,,USD,259.2,226.8,32.4,EA,4,20160808
300000100,6,20160619,6,20160623,K4,2016006,100000014,EMEA,C,C,C,40,CC-1022, ,I,,USD,1080,945,135,EA,6,20160808
300000100,6,20160619,6,20160623,K4,2016006,100000014,EMEA,C,C,C,50,CC-1023, ,I,,USD,1224.9,1071.7875,153.1125,EA,1,20160808
300000100,6,20160619,6,20160623,K4,2016006,100000014,EMEA,C,C,C,60,RO-1002, ,I,,USD,620.1,542.5875,77.5125,EA,5,20160808
300000100,6,20160619,6,20160623,K4,2016006,100000014,EMEA,C,C,C,70,DB-1083, ,I,,USD,1079.1,944.2125,134.8875,EA,8,20160808
300000100,6,20160619,6,20160623,K4,2016006,100000014,EMEA,C,C,C,80,RC-1054, ,I,,USD,4949.1,4330.4625,618.6375,EA,2,20160808
300000100,6,20160619,6,20160623,K4,2016006,100000014,EMEA,C,C,C,90,EB-1134, ,I,,USD,4320,3780,540,EA,2,20160808
300000100,6,20160619,6,20160623,K4,2016006,100000014,EMEA,C,C,C,100,BX-1014, ,I,,USD,719.1,629.2125,89.8875,EA,6,20160808
300000101,13,20160621,13,20160623,K4,2016006,100000001,AMER,C,C,C,10,RO-1003, ,I,,USD,648.9,567.7875,81.1125,EA,3,20160731
300000101,13,20160621,13,20160623,K4,2016006,100000001,AMER,C,C,C,20,RC-1056, ,I,,USD,2249.1,1967.9625,281.1375,EA,6,20160731
300000101,13,20160621,13,20160623,K4,2016006,100000001,AMER,C,C,C,30,CC-1021, ,I,,USD,1029.6,900.9,128.7,EA,4,20160731
300000101,13,20160621,13,20160623,K4,2016006,100000001,AMER,C,C,C,40,RO-1001, ,I,,USD,472.5,413.4375,59.0625,EA,9,20160731
300000101,13,20160621,13,20160623,K4,2016006,100000001,AMER,C,C,C,50,HB-1176, ,I,,USD,1079.1,944.2125,134.8875,EA,5,20160731
300000101,13,20160621,13,20160623,K4,2016006,100000001,AMER,C,C,C,60,CB-1162, ,I,,USD,360,315,45,EA,6,20160731
300000101,13,20160621,13,20160623,K4,2016006,100000001,AMER,C,C,C,70,DB-1083, ,I,,USD,1079.1,944.2125,134.8875,EA,9,20160731
300000101,13,20160621,13,20160623,K4,2016006,100000001,AMER,C,C,C,80,BX-1016, ,I,,USD,287.1,251.2125,35.8875,EA,3,20160731
300000102,8,20160622,8,20160626,K4,2016006,100000026,EMEA,C,C,C,10,BX-1014, ,I,,USD,719.1,629.2125,89.8875,EA,9,20160828
300000103,8,20160625,8,20160630,K4,2016006,100000010,EMEA,C,C,C,10,CC-1021, ,I,,USD,1029.6,900.9,128.7,EA,4,20160809
300000103,8,20160625,8,20160630,K4,2016006,100000010,EMEA,C,C,C,20,RO-1001, ,I,,USD,472.5,413.4375,59.0625,EA,8,20160809
300000103,8,20160625,8,20160630,K4,2016006,100000010,EMEA,C,C,C,30,RC-1057, ,I,,USD,4499.1,3936.7125,562.3875,EA,7,20160809
300000103,8,20160625,8,20160630,K4,2016006,100000010,EMEA,C,C,C,40,CC-1022, ,I,,USD,1080,945,135,EA,6,20160809
300000103,8,20160625,8,20160630,K4,2016006,100000010,EMEA,C,C,C,50,BX-1011, ,I,,USD,224.1,196.0875,28.0125,EA,8,20160809
300000103,8,20160625,8,20160630,K4,2016006,100000010,EMEA,C,C,C,60,RC-1053, ,I,,USD,4139.1,3621.7125,517.3875,EA,6,20160809
300000103,8,20160625,8,20160630,K4,2016006,100000010,EMEA,C,C,C,70,BX-1011, ,I,,USD,224.1,196.0875,28.0125,EA,1,20160809
300000103,8,20160625,8,20160630,K4,2016006,100000010,EMEA,C,C,C,80,HB-1173, ,I,,USD,584.1,511.0875,73.0125,EA,6,20160809
300000103,8,20160625,8,20160630,K4,2016006,100000010,EMEA,C,C,C,90,MB-1033, ,I,,USD,3599.1,3149.2125,449.8875,EA,3,20160809
300000104,8,20160628,8,20160630,K4,2016006,100000008,EMEA,C,C,C,10,RO-1001, ,I,,USD,472.5,413.4375,59.0625,EA,1,20160902
300000104,8,20160628,8,20160630,K4,2016006,100000008,EMEA,C,C,C,20,MB-1034, ,I,,USD,2249.1,1967.9625,281.1375,EA,5,20160902
300000104,8,20160628,8,20160630,K4,2016006,100000008,EMEA,C,C,C,30,BX-1013, ,I,,USD,404.1,353.5875,50.5125,EA,10,20160902
300000105,14,20160630,14,20160704,K4,2016006,100000030,AMER,C,C,C,10,RC-1052, ,I,,USD,3599.1,3149.2125,449.8875,EA,10,20160820
300000105,14,20160630,14,20160704,K4,2016006,100000030,AMER,C,C,C,20,HB-1172, ,I,,USD,719.1,629.2125,89.8875,EA,9,20160820
300000105,14,20160630,14,20160704,K4,2016006,100000030,AMER,C,C,C,30,MB-1033, ,I,,USD,3599.1,3149.2125,449.8875,EA,2,20160820
300000106,3,20160703,3,20160706,K4,2016007,100000005,EMEA,C,C,C,10,RO-1003, ,I,,USD,648.9,567.7875,81.1125,EA,7,20160810
300000106,3,20160703,3,20160706,K4,2016007,100000005,EMEA,C,C,C,20,DB-1081, ,I,,USD,1349.1,1180.4625,168.6375,EA,3,20160810
300000106,3,20160703,3,20160706,K4,2016007,100000005,EMEA,C,C,C,30,DB-1081, ,I,,USD,1349.1,1180.4625,168.6375,EA,3,20160810
300000106,3,20160703,3,20160706,K4,2016007,100000005,EMEA,C,C,C,40,EB-1135, ,I,,USD,2700,2362.5,337.5,EA,6,20160810
300000106,3,20160703,3,20160706,K4,2016007,100000005,EMEA,C,C,C,50,HB-1174, ,I,,USD,341.1,298.4625,42.6375,EA,7,20160810
300000106,3,20160703,3,20160706,K4,2016007,100000005,EMEA,C,C,C,60,CC-1022, ,I,,USD,1080,945,135,EA,8,20160810
300000107,12,20160705,12,20160708,K4,2016007,100000034,AMER,C,C,C,10,RC-1051, ,I,,USD,2249.1,1967.9625,281.1375,EA,8,20160822
300000107,12,20160705,12,20160708,K4,2016007,100000034,AMER,C,C,C,20,DB-1082, ,I,,USD,1125,984.375,140.625,EA,1,20160822
300000107,12,20160705,12,20160708,K4,2016007,100000034,AMER,C,C,C,30,RO-1002, ,I,,USD,620.1,542.5875,77.5125,EA,5,20160822
300000107,12,20160705,12,20160708,K4,2016007,100000034,AMER,C,C,C,40,EB-1135, ,I,,USD,2700,2362.5,337.5,EA,10,20160822
300000107,12,20160705,12,20160708,K4,2016007,100000034,AMER,C,C,C,50,RC-1057, ,I,,USD,4499.1,3936.7125,562.3875,EA,3,20160822
300000107,12,20160705,12,20160708,K4,2016007,100000034,AMER,C,C,C,60,BX-1013, ,I,,USD,404.1,353.5875,50.5125,EA,8,20160822
300000107,12,20160705,12,20160708,K4,2016007,100000034,AMER,C,C,C,70,BX-1016, ,I,,USD,287.1,251.2125,35.8875,EA,2,20160822
300000107,12,20160705,12,20160708,K4,2016007,100000034,AMER,C,C,C,80,BX-1015, ,I,,USD,269.1,235.4625,33.6375,EA,3,20160822
300000107,12,20160705,12,20160708,K4,2016007,100000034,AMER,C,C,C,90,RC-1055, ,I,,USD,1799.1,1574.2125,224.8875,EA,6,20160822
300000108,11,20160706,11,20160708,K4,2016007,100000000,AMER,C,C,C,10,MB-1032, ,I,,USD,1169.1,1022.9625,146.1375,EA,7,20160823
300000108,11,20160706,11,20160708,K4,2016007,100000000,AMER,C,C,C,20,BX-1014, ,I,,USD,719.1,629.2125,89.8875,EA,7,20160823
300000108,11,20160706,11,20160708,K4,2016007,100000000,AMER,C,C,C,30,BX-1013, ,I,,USD,404.1,353.5875,50.5125,EA,8,20160823
300000108,11,20160706,11,20160708,K4,2016007,100000000,AMER,C,C,C,40,BX-1012, ,I,,USD,359.1,314.2125,44.8875,EA,4,20160823
300000108,11,20160706,11,20160708,K4,2016007,100000000,AMER,C,C,C,50,BX-1015, ,I,,USD,269.1,235.4625,33.6375,EA,1,20160823
300000108,11,20160706,11,20160708,K4,2016007,100000000,AMER,C,C,C,60,MB-1034, ,I,,USD,2249.1,1967.9625,281.1375,EA,4,20160823
300000108,11,20160706,11,20160708,K4,2016007,100000000,AMER,C,C,C,70,HB-1172, ,I,,USD,719.1,629.2125,89.8875,EA,2,20160823
300000108,11,20160706,11,20160708,K4,2016007,100000000,AMER,C,C,C,80,RC-1055, ,I,,USD,1799.1,1574.2125,224.8875,EA,4,20160823
300000108,11,20160706,11,20160708,K4,2016007,100000000,AMER,C,C,C,90,CC-1023, ,I,,USD,1224.9,1071.7875,153.1125,EA,10,20160823
300000108,11,20160706,11,20160708,K4,2016007,100000000,AMER,C,C,C,100,EB-1133, ,I,,USD,2025,1771.875,253.125,EA,1,20160823
300000109,4,20160706,4,20160710,K4,2016007,100000022,APJ,C,C,C,10,RC-1054, ,I,,USD,4949.1,4330.4625,618.6375,EA,6,20160911
300000109,4,20160706,4,20160710,K4,2016007,100000022,APJ,C,C,C,20,RC-1054, ,I,,USD,4949.1,4330.4625,618.6375,EA,4,20160911
300000110,3,20160707,3,20160710,K4,2016007,100000009,EMEA,C,C,C,10,EB-1134, ,I,,USD,4320,3780,540,EA,7,20160829
300000110,3,20160707,3,20160710,K4,2016007,100000009,EMEA,C,C,C,20,RC-1056, ,I,,USD,2249.1,1967.9625,281.1375,EA,3,20160829
300000110,3,20160707,3,20160710,K4,2016007,100000009,EMEA,C,C,C,30,MB-1033, ,I,,USD,3599.1,3149.2125,449.8875,EA,6,20160829
300000111,2,20160707,2,20160712,K4,2016007,100000026,EMEA,C,C,C,10,CB-1163, ,I,,USD,259.2,226.8,32.4,EA,10,20160824
300000111,2,20160707,2,20160712,K4,2016007,100000026,EMEA,C,C,C,20,BX-1011, ,I,,USD,224.1,196.0875,28.0125,EA,8,20160824
300000111,2,20160707,2,20160712,K4,2016007,100000026,EMEA,C,C,C,30,EB-1134, ,I,,USD,4320,3780,540,EA,2,20160824
300000111,2,20160707,2,20160712,K4,2016007,100000026,EMEA,C,C,C,40,RC-1055, ,I,,USD,1799.1,1574.2125,224.8875,EA,8,20160824
300000112,4,20160710,4,20160713,K4,2016007,100000017,APJ,X,X,X,10,HB-1173, ,I,,USD,584.1,511.0875,73.0125,EA,10,29991212
300000112,4,20160710,4,20160713,K4,2016007,100000017,APJ,X,X,X,20,DB-1082, ,I,,USD,1125,984.375,140.625,EA,7,29991212
300000112,4,20160710,4,20160713,K4,2016007,100000017,APJ,X,X,X,30,BX-1013, ,I,,USD,404.1,353.5875,50.5125,EA,5,29991212
300000112,4,20160710,4,20160713,K4,2016007,100000017,APJ,X,X,X,40,DB-1082, ,I,,USD,1125,984.375,140.625,EA,5,29991212
300000112,4,20160710,4,20160713,K4,2016007,100000017,APJ,X,X,X,50,RC-1054, ,I,,USD,4949.1,4330.4625,618.6375,EA,2,29991212
300000112,4,20160710,4,20160713,K4,2016007,100000017,APJ,X,X,X,60,MB-1033, ,I,,USD,3599.1,3149.2125,449.8875,EA,4,29991212
300000112,4,20160710,4,20160713,K4,2016007,100000017,APJ,X,X,X,70,CB-1163, ,I,,USD,259.2,226.8,32.4,EA,7,29991212
300000112,4,20160710,4,20160713,K4,2016007,100000017,APJ,X,X,X,80,EB-1134, ,I,,USD,4320,3780,540,EA,1,29991212
300000112,4,20160710,4,20160713,K4,2016007,100000017,APJ,X,X,X,90,CC-1023, ,I,,USD,1224.9,1071.7875,153.1125,EA,3,29991212
300000112,4,20160710,4,20160713,K4,2016007,100000017,APJ,X,X,X,100,CB-1163, ,I,,USD,259.2,226.8,32.4,EA,2,29991212
300000113,9,20160712,9,20160715,K4,2016007,100000001,AMER,C,C,C,10,RC-1057, ,I,,USD,4499.1,3936.7125,562.3875,EA,10,20160903
300000113,9,20160712,9,20160715,K4,2016007,100000001,AMER,C,C,C,20,BX-1013, ,I,,USD,404.1,353.5875,50.5125,EA,7,20160903
300000113,9,20160712,9,20160715,K4,2016007,100000001,AMER,C,C,C,30,RC-1052, ,I,,USD,3599.1,3149.2125,449.8875,EA,7,20160903
300000113,9,20160712,9,20160715,K4,2016007,100000001,AMER,C,C,C,40,CB-1161, ,I,,USD,359.1,314.2125,44.8875,EA,3,20160903
300000113,9,20160712,9,20160715,K4,2016007,100000001,AMER,C,C,C,50,RC-1057, ,I,,USD,4499.1,3936.7125,562.3875,EA,2,20160903
300000113,9,20160712,9,20160715,K4,2016007,100000001,AMER,C,C,C,60,EB-1135, ,I,,USD,2700,2362.5,337.5,EA,5,20160903
300000114,12,20160713,12,20160716,K4,2016007,100000034,AMER,C,C,C,10,DB-1082, ,I,,USD,1125,984.375,140.625,EA,5,20160902
300000114,12,20160713,12,20160716,K4,2016007,100000034,AMER,C,C,C,20,RO-1003, ,I,,USD,648.9,567.7875,81.1125,EA,10,20160902
300000114,12,20160713,12,20160716,K4,2016007,100000034,AMER,C,C,C,30,BX-1013, ,I,,USD,404.1,353.5875,50.5125,EA,3,20160902
300000115,12,20160715,12,20160717,K4,2016007,100000003,AMER,C,C,C,10,RC-1054, ,I,,USD,4949.1,4330.4625,618.6375,EA,10,20160829
300000115,12,20160715,12,20160717,K4,2016007,100000003,AMER,C,C,C,20,CC-1021, ,I,,USD,1029.6,900.9,128.7,EA,3,20160829
300000115,12,20160715,12,20160717,K4,2016007,100000003,AMER,C,C,C,30,EB-1134, ,I,,USD,4320,3780,540,EA,3,20160829
300000115,12,20160715,12,20160717,K4,2016007,100000003,AMER,C,C,C,40,BX-1016, ,I,,USD,287.1,251.2125,35.8875,EA,9,20160829
300000116,3,20160716,3,20160717,K4,2016007,100000036,EMEA,C,C,C,10,HB-1173, ,I,,USD,584.1,511.0875,73.0125,EA,4,20160913
300000116,3,20160716,3,20160717,K4,2016007,100000036,EMEA,C,C,C,20,BX-1013, ,I,,USD,404.1,353.5875,50.5125,EA,4,20160913
300000117,8,20160719,8,20160722,K4,2016007,100000027,EMEA,C,C,C,10,MB-1034, ,I,,USD,2249.1,1967.9625,281.1375,EA,5,20160909
300000118,4,20160721,4,20160724,K4,2016007,100000015,APJ,C,C,C,10,MB-1031, ,I,,USD,584.1,511.0875,73.0125,EA,3,20160917
300000118,4,20160721,4,20160724,K4,2016007,100000015,APJ,C,C,C,20,BX-1015, ,I,,USD,269.1,235.4625,33.6375,EA,4,20160917
300000118,4,20160721,4,20160724,K4,2016007,100000015,APJ,C,C,C,30,BX-1013, ,I,,USD,404.1,353.5875,50.5125,EA,1,20160917
300000118,4,20160721,4,20160724,K4,2016007,100000015,APJ,C,C,C,40,RC-1056, ,I,,USD,2249.1,1967.9625,281.1375,EA,7,20160917
300000118,4,20160721,4,20160724,K4,2016007,100000015,APJ,C,C,C,50,MB-1031, ,I,,USD,584.1,511.0875,73.0125,EA,8,20160917
300000118,4,20160721,4,20160724,K4,2016007,100000015,APJ,C,C,C,60,CC-1023, ,I,,USD,1224.9,1071.7875,153.1125,EA,10,20160917
300000118,4,20160721,4,20160724,K4,2016007,100000015,APJ,C,C,C,70,HB-1172, ,I,,USD,719.1,629.2125,89.8875,EA,8,20160917
300000118,4,20160721,4,20160724,K4,2016007,100000015,APJ,C,C,C,80,EB-1131, ,I,,USD,1350,1181.25,168.75,EA,3,20160917
300000118,4,20160721,4,20160724,K4,2016007,100000015,APJ,C,C,C,90,CC-1023, ,I,,USD,1224.9,1071.7875,153.1125,EA,5,20160917
300000118,4,20160721,4,20160724,K4,2016007,100000015,APJ,C,C,C,100,EB-1135, ,I,,USD,2700,2362.5,337.5,EA,3,20160917
300000119,4,20160722,4,20160725,K4,2016007,100000019,APJ,C,C,C,10,RC-1055, ,I,,USD,1799.1,1574.2125,224.8875,EA,2,20160908
300000119,4,20160722,4,20160725,K4,2016007,100000019,APJ,C,C,C,20,RC-1051, ,I,,USD,2249.1,1967.9625,281.1375,EA,7,20160908
300000119,4,20160722,4,20160725,K4,2016007,100000019,APJ,C,C,C,30,BX-1014, ,I,,USD,719.1,629.2125,89.8875,EA,1,20160908
300000119,4,20160722,4,20160725,K4,2016007,100000019,APJ,C,C,C,40,EB-1132, ,I,,USD,1710,1496.25,213.75,EA,8,20160908
300000119,4,20160722,4,20160725,K4,2016007,100000019,APJ,C,C,C,50,CB-1163, ,I,,USD,259.2,226.8,32.4,EA,7,20160908
300000119,4,20160722,4,20160725,K4,2016007,100000019,APJ,C,C,C,60,RC-1053, ,I,,USD,4139.1,3621.7125,517.3875,EA,7,20160908
300000120,4,20160722,4,20160726,K4,2016007,100000016,APJ,C,C,C,10,RC-1053, ,I,,USD,4139.1,3621.7125,517.3875,EA,8,20160920
300000120,4,20160722,4,20160726,K4,2016007,100000016,APJ,C,C,C,20,RC-1052, ,I,,USD,3599.1,3149.2125,449.8875,EA,1,20160920
300000120,4,20160722,4,20160726,K4,2016007,100000016,APJ,C,C,C,30,RO-1003, ,I,,USD,648.9,567.7875,81.1125,EA,1,20160920
300000120,4,20160722,4,20160726,K4,2016007,100000016,APJ,C,C,C,40,RC-1057, ,I,,USD,4499.1,3936.7125,562.3875,EA,6,20160920
300000120,4,20160722,4,20160726,K4,2016007,100000016,APJ,C,C,C,50,RC-1055, ,I,,USD,1799.1,1574.2125,224.8875,EA,5,20160920
300000121,5,20160723,5,20160728,K4,2016007,100000021,APJ,C,C,C,10,HB-1172, ,I,,USD,719.1,629.2125,89.8875,EA,2,20160930
300000121,5,20160723,5,20160728,K4,2016007,100000021,APJ,C,C,C,20,BX-1012, ,I,,USD,359.1,314.2125,44.8875,EA,1,20160930
300000121,5,20160723,5,20160728,K4,2016007,100000021,APJ,C,C,C,30,BX-1016, ,I,,USD,287.1,251.2125,35.8875,EA,4,20160930
300000121,5,20160723,5,20160728,K4,2016007,100000021,APJ,C,C,C,40,CC-1022, ,I,,USD,1080,945,135,EA,3,20160930
300000121,5,20160723,5,20160728,K4,2016007,100000021,APJ,C,C,C,50,EB-1136, ,I,,USD,4500,3937.5,562.5,EA,8,20160930
300000121,5,20160723,5,20160728,K4,2016007,100000021,APJ,C,C,C,60,HB-1176, ,I,,USD,1079.1,944.2125,134.8875,EA,7,20160930
300000122,5,20160724,5,20160727,K4,2016007,100000020,APJ,C,C,C,10,CB-1163, ,I,,USD,259.2,226.8,32.4,EA,8,20160921
300000122,5,20160724,5,20160727,K4,2016007,100000020,APJ,C,C,C,20,HB-1174, ,I,,USD,341.1,298.4625,42.6375,EA,1,20160921
300000122,5,20160724,5,20160727,K4,2016007,100000020,APJ,C,C,C,30,RC-1052, ,I,,USD,3599.1,3149.2125,449.8875,EA,2,20160921
300000122,5,20160724,5,20160727,K4,2016007,100000020,APJ,C,C,C,40,DB-1081, ,I,,USD,1349.1,1180.4625,168.6375,EA,8,20160921
300000122,5,20160724,5,20160727,K4,2016007,100000020,APJ,C,C,C,50,HB-1171, ,I,,USD,629.1,550.4625,78.6375,EA,1,20160921
300000122,5,20160724,5,20160727,K4,2016007,100000020,APJ,C,C,C,60,DB-1082, ,I,,USD,1125,984.375,140.625,EA,2,20160921
300000122,5,20160724,5,20160727,K4,2016007,100000020,APJ,C,C,C,70,RO-1003, ,I,,USD,648.9,567.7875,81.1125,EA,3,20160921
300000122,5,20160724,5,20160727,K4,2016007,100000020,APJ,C,C,C,80,BX-1012, ,I,,USD,359.1,314.2125,44.8875,EA,7,20160921
300000122,5,20160724,5,20160727,K4,2016007,100000020,APJ,C,C,C,90,BX-1013, ,I,,USD,404.1,353.5875,50.5125,EA,10,20160921
300000123,1,20160724,1,20160725,K4,2016007,100000033,AMER,C,C,C,10,BX-1015, ,I,,USD,269.1,235.4625,33.6375,EA,9,20160920
300000123,1,20160724,1,20160725,K4,2016007,100000033,AMER,C,C,C,20,DB-1081, ,I,,USD,1349.1,1180.4625,168.6375,EA,4,20160920
300000123,1,20160724,1,20160725,K4,2016007,100000033,AMER,C,C,C,30,MB-1033, ,I,,USD,3599.1,3149.2125,449.8875,EA,1,20160920
300000123,1,20160724,1,20160725,K4,2016007,100000033,AMER,C,C,C,40,BX-1015, ,I,,USD,269.1,235.4625,33.6375,EA,2,20160920
300000123,1,20160724,1,20160725,K4,2016007,100000033,AMER,C,C,C,50,EB-1131, ,I,,USD,1350,1181.25,168.75,EA,3,20160920
300000123,1,20160724,1,20160725,K4,2016007,100000033,AMER,C,C,C,60,CC-1022, ,I,,USD,1080,945,135,EA,8,20160920
300000123,1,20160724,1,20160725,K4,2016007,100000033,AMER,C,C,C,70,MB-1031, ,I,,USD,584.1,511.0875,73.0125,EA,7,20160920
300000123,1,20160724,1,20160725,K4,2016007,100000033,AMER,C,C,C,80,MB-1033, ,I,,USD,3599.1,3149.2125,449.8875,EA,3,20160920
300000124,3,20160726,3,20160727,K4,2016007,100000008,EMEA,C,C,C,10,RC-1051, ,I,,USD,2249.1,1967.9625,281.1375,EA,6,20160914
300000124,3,20160726,3,20160727,K4,2016007,100000008,EMEA,C,C,C,20,EB-1134, ,I,,USD,4320,3780,540,EA,1,20160914
300000124,3,20160726,3,20160727,K4,2016007,100000008,EMEA,C,C,C,30,DB-1081, ,I,,USD,1349.1,1180.4625,168.6375,EA,5,20160914
300000124,3,20160726,3,20160727,K4,2016007,100000008,EMEA,C,C,C,40,DB-1082, ,I,,USD,1125,984.375,140.625,EA,10,20160914
300000124,3,20160726,3,20160727,K4,2016007,100000008,EMEA,C,C,C,50,EB-1131, ,I,,USD,1350,1181.25,168.75,EA,6,20160914
300000124,3,20160726,3,20160727,K4,2016007,100000008,EMEA,C,C,C,60,EB-1133, ,I,,USD,2025,1771.875,253.125,EA,10,20160914
300000125,6,20160726,6,20160729,K4,2016007,100000028,EMEA,C,C,C,10,HB-1176, ,I,,USD,1079.1,944.2125,134.8875,EA,2,20160927
300000125,6,20160726,6,20160729,K4,2016007,100000028,EMEA,C,C,C,20,CB-1162, ,I,,USD,360,315,45,EA,7,20160927
300000125,6,20160726,6,20160729,K4,2016007,100000028,EMEA,C,C,C,30,EB-1134, ,I,,USD,4320,3780,540,EA,3,20160927
300000125,6,20160726,6,20160729,K4,2016007,100000028,EMEA,C,C,C,40,MB-1034, ,I,,USD,2249.1,1967.9625,281.1375,EA,5,20160927
300000126,3,20160727,3,20160728,K4,2016007,100000006,EMEA,C,C,C,10,EB-1137, ,I,,USD,7110,6221.25,888.75,EA,8,20161007
300000126,3,20160727,3,20160728,K4,2016007,100000006,EMEA,C,C,C,20,RO-1003, ,I,,USD,648.9,567.7875,81.1125,EA,10,20161007
300000126,3,20160727,3,20160728,K4,2016007,100000006,EMEA,C,C,C,30,BX-1013, ,I,,USD,404.1,353.5875,50.5125,EA,5,20161007
300000126,3,20160727,3,20160728,K4,2016007,100000006,EMEA,C,C,C,40,RC-1052, ,I,,USD,3599.1,3149.2125,449.8875,EA,10,20161007
300000126,3,20160727,3,20160728,K4,2016007,100000006,EMEA,C,C,C,50,EB-1137, ,I,,USD,7110,6221.25,888.75,EA,8,20161007
300000126,3,20160727,3,20160728,K4,2016007,100000006,EMEA,C,C,C,60,EB-1131, ,I,,USD,1350,1181.25,168.75,EA,8,20161007
300000126,3,20160727,3,20160728,K4,2016007,100000006,EMEA,C,C,C,70,HB-1174, ,I,,USD,341.1,298.4625,42.6375,EA,2,20161007
300000126,3,20160727,3,20160728,K4,2016007,100000006,EMEA,C,C,C,80,BX-1011, ,I,,USD,224.1,196.0875,28.0125,EA,9,20161007
300000126,3,20160727,3,20160728,K4,2016007,100000006,EMEA,C,C,C,90,BX-1013, ,I,,USD,404.1,353.5875,50.5125,EA,7,20161007
300000127,4,20160727,4,20160729,K4,2016007,100000023,APJ,C,C,C,10,DB-1083, ,I,,USD,1079.1,944.2125,134.8875,EA,5,20160906
300000127,4,20160727,4,20160729,K4,2016007,100000023,APJ,C,C,C,20,RC-1053, ,I,,USD,4139.1,3621.7125,517.3875,EA,10,20160906
300000128,1,20160727,1,20160728,K4,2016007,100000032,AMER,C,C,C,10,CC-1023, ,I,,USD,1224.9,1071.7875,153.1125,EA,2,20160926
300000128,1,20160727,1,20160728,K4,2016007,100000032,AMER,C,C,C,20,DB-1083, ,I,,USD,1079.1,944.2125,134.8875,EA,8,20160926
300000128,1,20160727,1,20160728,K4,2016007,100000032,AMER,C,C,C,30,DB-1081, ,I,,USD,1349.1,1180.4625,168.6375,EA,8,20160926
300000128,1,20160727,1,20160728,K4,2016007,100000032,AMER,C,C,C,40,DB-1082, ,I,,USD,1125,984.375,140.625,EA,1,20160926
300000128,1,20160727,1,20160728,K4,2016007,100000032,AMER,C,C,C,50,CC-1021, ,I,,USD,1029.6,900.9,128.7,EA,1,20160926
300000128,1,20160727,1,20160728,K4,2016007,100000032,AMER,C,C,C,60,BX-1014, ,I,,USD,719.1,629.2125,89.8875,EA,3,20160926
300000129,3,20160730,3,20160801,K4,2016007,100000005,EMEA,C,C,C,10,CB-1161, ,I,,USD,359.1,314.2125,44.8875,EA,10,20161007
300000129,3,20160730,3,20160801,K4,2016007,100000005,EMEA,C,C,C,20,RC-1053, ,I,,USD,4139.1,3621.7125,517.3875,EA,6,20161007
300000129,3,20160730,3,20160801,K4,2016007,100000005,EMEA,C,C,C,30,CC-1021, ,I,,USD,1029.6,900.9,128.7,EA,6,20161007
300000129,3,20160730,3,20160801,K4,2016007,100000005,EMEA,C,C,C,40,CB-1161, ,I,,USD,359.1,314.2125,44.8875,EA,1,20161007
300000129,3,20160730,3,20160801,K4,2016007,100000005,EMEA,C,C,C,50,EB-1137, ,I,,USD,7110,6221.25,888.75,EA,9,20161007
300000130,6,20160802,6,20160805,K4,2016008,100000038,EMEA,C,C,C,10,EB-1131, ,I,,USD,1350,1181.25,168.75,EA,4,20161009
300000130,6,20160802,6,20160805,K4,2016008,100000038,EMEA,C,C,C,20,MB-1033, ,I,,USD,3599.1,3149.2125,449.8875,EA,2,20161009
300000130,6,20160802,6,20160805,K4,2016008,100000038,EMEA,C,C,C,30,RC-1055, ,I,,USD,1799.1,1574.2125,224.8875,EA,2,20161009
300000130,6,20160802,6,20160805,K4,2016008,100000038,EMEA,C,C,C,40,MB-1034, ,I,,USD,2249.1,1967.9625,281.1375,EA,5,20161009
300000130,6,20160802,6,20160805,K4,2016008,100000038,EMEA,C,C,C,50,HB-1176, ,I,,USD,1079.1,944.2125,134.8875,EA,3,20161009
300000130,6,20160802,6,20160805,K4,2016008,100000038,EMEA,C,C,C,60,EB-1136, ,I,,USD,4500,3937.5,562.5,EA,8,20161009
300000130,6,20160802,6,20160805,K4,2016008,100000038,EMEA,C,C,C,70,BX-1012, ,I,,USD,359.1,314.2125,44.8875,EA,6,20161009
300000130,6,20160802,6,20160805,K4,2016008,100000038,EMEA,C,C,C,80,CB-1163, ,I,,USD,259.2,226.8,32.4,EA,8,20161009
300000130,6,20160802,6,20160805,K4,2016008,100000038,EMEA,C,C,C,90,MB-1033, ,I,,USD,3599.1,3149.2125,449.8875,EA,8,20161009
300000131,10,20160805,10,20160810,K4,2016008,100000001,AMER,C,C,C,10,DB-1081, ,I,,USD,1349.1,1180.4625,168.6375,EA,9,20161010
